width (mm),length (mm),frequency (Hz),admittance (S),phase (rad)
1,5,16218.100973589299,1.9269152271617795E-4,1.5425052446037082
1,5,16595.869074375598,1.9842878124109184E-4,1.542678483183604
1,5,16982.43652461746,2.0421892767088994E-4,1.5428342393474694
1,5,17378.00828749376,2.1007319928545925E-4,1.5429750660277848
1,5,17782.794100389227,2.1600175971944716E-4,1.5431030695526198
1,5,18197.008586099826,2.2201395305856533E-4,1.5432200071497408
1,5,18620.871366628693,2.2811851427770557E-4,1.5433273610948088
1,5,19054.607179632483,2.343237501191272E-4,1.5434263960667314
1,5,19498.445997580457,2.4063770265399047E-4,1.543518204422713
1,5,19952.62314968879,2.4706830668757093E-4,1.5436037428187874
1,5,20417.379446695315,2.53623552955099E-4,1.5436838628196152
1,5,20892.96130854041,2.6031167153575246E-4,1.5437593376732024
1,5,21379.620895022323,2.671413552665906E-4,1.5438308872644897
1,5,21877.616239495517,2.7412205268025205E-4,1.5438992033911036
1,5,22387.211385683422,2.812643780835001E-4,1.5439649780775802
1,5,22908.676527677748,2.88580719754416E-4,1.5440289388820883
1,5,23442.288153199228,2.9608619184409344E-4,1.5440918976764368
1,5,23988.329190194898,3.038002064216771E-4,1.5441548244665264
1,5,24547.089156850285,3.117492239528852E-4,1.544218968475992
1,5,25118.864315095823,3.199718955450231E-4,1.5442860723921776
1,5,25703.957827688646,3.2852948089735697E-4,1.544358782367858
1,5,26302.679918953814,3.3752922539700796E-4,1.5444415054037053
1,5,26915.348039269138,3.4718453586149065E-4,1.5445424045326628
1,5,27542.28703338169,3.5800379648541855E-4,1.5446786859579713
1,5,28183.82931264455,3.71606889716331E-4,1.5448923191245902
1,5,28840.31503126606,3.976324669760092E-4,1.5452382729459349
1,5,29512.09226666384,2.493198273141825E-4,1.5146494998117828
1,5,30199.51720402019,3.64439705992741E-4,1.5428096461711025
1,5,30902.95432513592,3.834902988158097E-4,1.543678920664692
1,5,31622.776601683792,3.968734086144382E-4,1.543979600174335
1,5,32359.36569296281,4.0883514103883125E-4,1.5441453248549823
1,5,33113.11214825915,4.2036570276275746E-4,1.5442595575013156
1,5,33884.415613920275,4.3182923678443966E-4,1.5443496174304834
1,5,34673.685045253165,4.434017758898097E-4,1.5444273117778933
1,5,35481.33892335753,4.551897187002708E-4,1.5444988384798508
1,5,36307.80547701017,4.672725800197864E-4,1.544568049018208
1,5,37153.52290971728,4.797228750023789E-4,1.5446377732183392
1,5,38018.93963205613,4.926188340518206E-4,1.544710469201588
1,5,38904.51449942805,5.060564430665271E-4,1.5447886215070836
1,5,39810.71705534977,5.201654575337989E-4,1.544875058725671
1,5,40738.02778041131,5.35135727024092E-4,1.5449732713284503
1,5,41686.93834703355,5.51266502235718E-4,1.5450877465783335
1,5,42657.95188015926,5.690693134743042E-4,1.5452241608223758
1,5,43651.58322401656,5.895100169295312E-4,1.5453884408889562
1,5,44668.359215096345,6.146761171628246E-4,1.5455791299427084
1,5,45708.818961487515,6.501049631310224E-4,1.545735312668527
1,5,46773.51412871981,7.170164348908657E-4,1.545241218206837
1,5,47863.0092322638,0.001042855941520101,1.5268715198812088
1,5,48977.881936844664,3.13579887429593E-4,1.4734883693755747
1,10,1,2.9916812480587114E-8,1.547865083677427
1,10,1.023292992280754,3.0613664588524055E-8,1.5478650836935408
1,10,1.0471285480508996,3.132674843115449E-8,1.5478650836876215
1,10,1.0715193052376064,3.205644217706342E-8,1.5478650837089205
1,10,1.096478196143185,3.280313267479532E-8,1.5478650837293237
1,10,1.1220184543019633,3.3567215823247075E-8,1.5478650837462924
1,10,1.1481536214968828,3.4349096758823495E-8,1.5478650837665515
1,10,1.1748975549395295,3.5149190035958064E-8,1.547865083784569
1,10,1.202264434617413,3.596791989744621E-8,1.5478650838092103
1,10,1.2302687708123816,3.680572043011197E-8,1.5478650838346535
1,10,1.2589254117941673,3.766303584733579E-8,1.547865083861609
1,10,1.288249551693134,3.8540320711225305E-8,1.5478650838899572
1,10,1.318256738556407,3.943804015915784E-8,1.5478650839147068
1,10,1.3489628825916535,4.0356670181039564E-8,1.5478650839410335
1,10,1.3803842646028848,4.129669784690713E-8,1.5478650839686403
1,10,1.4125375446227544,4.22586215874056E-8,1.54786508400222
1,10,1.4454397707459274,4.3242951407887544E-8,1.5478650840346677
1,10,1.4791083881682074,4.425020922058867E-8,1.5478650840690582
1,10,1.5135612484362082,4.5280929082511724E-8,1.5478650840998733
1,10,1.5488166189124815,4.6335657484773015E-8,1.5478650841270176
1,10,1.5848931924611136,4.7414953715106546E-8,1.547865084174357
1,10,1.62181009735893,4.8519389941234685E-8,1.5478650842026476
1,10,1.6595869074375607,4.964955183453793E-8,1.5478650842472166
1,10,1.6982436524617444,5.08060385959494E-8,1.547865084296653
1,10,1.7378008287493754,5.198946339173017E-8,1.5478650843420496
1,10,1.7782794100389228,5.3200453729798123E-8,1.5478650844008865
1,10,1.8197008586099834,5.443965166612746E-8,1.547865084461589
1,10,1.8620871366628675,5.5707714262516123E-8,1.5478650845291426
1,10,1.9054607179632472,5.7005314086407294E-8,1.5478650846828488
1,10,1.9498445997580451,5.833313862611112E-8,1.5478650847455209
1,10,1.9952623149688795,5.969189216906917E-8,1.5478650848055102
1,10,2.041737944669529,6.108229519267351E-8,1.547865084879954
1,10,2.0892961308540396,6.250508484993097E-8,1.5478650849461488
1,10,2.137962089502232,6.396101556149635E-8,1.5478650850190616
1,10,2.1877616239495525,6.545085931103412E-8,1.5478650851047067
1,10,2.23872113856834,6.697540598134841E-8,1.547865085188694
1,10,2.290867652767773,6.853546391060954E-8,1.547865085275832
1,10,2.344228815319922,7.0131860275375E-8,1.5478650853635711
1,10,2.3988329190194904,7.176544153151891E-8,1.5478650854602123
1,10,2.4547089156850306,7.343707380134903E-8,1.5478650855596314
1,10,2.51188643150958,7.514764339373934E-8,1.547865085654836
1,10,2.570395782768864,7.689805734580974E-8,1.547865085770619
1,10,2.6302679918953817,7.868924372831716E-8,1.547865085895324
1,10,2.6915348039269156,8.052215251818332E-8,1.5478650860875383
1,10,2.7542287033381663,8.239775495875121E-8,1.5478650862152277
1,10,2.8183829312644537,8.431704582934145E-8,1.5478650863469285
1,10,2.884031503126606,8.628104276445544E-8,1.547865086482562
1,10,2.951209226666386,8.829078708766859E-8,1.5478650866210417
1,10,3.019951720402016,9.034734442977908E-8,1.5478650867681065
1,10,3.0902954325135905,9.245180510883692E-8,1.5478650869038977
1,10,3.1622776601683795,9.460528515264871E-8,1.5478650870722546
1,10,3.2359365692962827,9.680892641188387E-8,1.5478650872799475
1,10,3.311311214825911,9.906389720880094E-8,1.5478650875076252
1,10,3.3884415613920256,1.0137139286222916E-7,1.5478650877013542
1,10,3.4673685045253166,1.0373263693590941E-7,1.5478650878787017
1,10,3.548133892335755,1.0614888161105696E-7,1.5478650880809302
1,10,3.630780547701014,1.0862140793069608E-7,1.5478650882920917
1,10,3.715352290971726,1.1115152690344648E-7,1.5478650885177512
1,10,3.8018939632056115,1.1374058035487176E-7,1.5478650888098548
1,10,3.890451449942806,1.1638994033040857E-7,1.5478650890497236
1,10,3.9810717055349722,1.1910101194473132E-7,1.5478650893031718
1,10,4.073802778041127,1.2187523262989287E-7,1.5478650895664023
1,10,4.168693834703354,1.2471407355396716E-7,1.5478650898732624
1,10,4.265795188015927,1.276190400214324E-7,1.5478650902375932
1,10,4.36515832240166,1.3059167151509755E-7,1.5478650905465965
1,10,4.466835921509632,1.3363354477466222E-7,1.5478650908861902
1,10,4.570881896148751,1.367462725439021E-7,1.5478650912425853
1,10,4.677351412871983,1.3993150552728036E-7,1.5478650916561656
1,10,4.786300923226384,1.4319093191911928E-7,1.5478650920332058
1,10,4.8977881936844625,1.4652628044365456E-7,1.5478650924411246
1,10,5.011872336272724,1.4993931986652513E-7,1.5478650929228703
1,10,5.1286138399136485,1.5343185873263782E-7,1.5478650933383906
1,10,5.248074602497725,1.570057497957204E-7,1.5478650938040284
1,10,5.370317963702527,1.6066288792071563E-7,1.5478650943116685
1,10,5.495408738576246,1.644052116930127E-7,1.5478650948004233
1,10,5.623413251903491,1.682347062054394E-7,1.5478650953701982
1,10,5.7543993733715695,1.7215340119994162E-7,1.5478650959375768
1,10,5.88843655355589,1.761633744501751E-7,1.5478650965043486
1,10,6.025595860743578,1.8026675317033794E-7,1.5478650971784567
1,10,6.165950018614822,1.8446571145525352E-7,1.5478650978013182
1,10,6.309573444801933,1.887624772048318E-7,1.547865098522207
1,10,6.456542290346556,1.9315932720038908E-7,1.5478650991982408
1,10,6.606934480075961,1.976585939462427E-7,1.5478650999496322
1,10,6.760829753919819,2.0226266273317457E-7,1.5478651007408928
1,10,6.918309709189364,2.069739741047238E-7,1.5478651015194158
1,10,7.079457843841379,2.1179502754246482E-7,1.547865102417695
1,10,7.244359600749901,2.16728378185994E-7,1.547865103327969
1,10,7.413102413009175,2.2177664164075145E-7,1.5478651042458977
1,10,7.5857757502918375,2.2694249454767841E-7,1.5478651051659644
1,10,7.762471166286917,2.322286775445954E-7,1.5478651062176898
1,10,7.943282347242816,2.376379921503879E-7,1.5478651072925964
1,10,8.128305161640993,2.4317330657755037E-7,1.5478651083934152
1,10,8.31763771102671,2.488375566936339E-7,1.5478651095946057
1,10,8.511380382023766,2.546337447301635E-7,1.5478651108107866
1,10,8.709635899560807,2.6056494519042967E-7,1.5478651121300633
1,10,8.912509381337456,2.666343025080678E-7,1.5478651135213115
1,10,9.120108393559097,2.728450344917843E-7,1.5478651149591813
1,10,9.33254300796991,2.7920043395756947E-7,1.5478651164254116
1,10,9.549925860214358,2.8570387275590887E-7,1.5478651180589802
1,10,9.772372209558107,2.92358796730961E-7,1.547865119695506
1,10,10,2.991687350889477E-7,1.5478651213748134
1,10,10.232929922807541,3.0613729983814213E-7,1.547865123165196
1,10,10.471285480508996,3.1326818615427226E-7,1.547865125087478
1,10,10.715193052376065,3.205651724584661E-7,1.547865126980885
1,10,10.964781961431852,3.2803213193709304E-7,1.5478651290859597
1,10,11.220184543019636,3.356730204508536E-7,1.547865131212852
1,10,11.481536214968829,3.4349189174351927E-7,1.547865133482814
1,10,11.748975549395297,3.514928913258917E-7,1.5478651358793647
1,10,12.02264434617413,3.596802605716659E-7,1.5478651383493813
1,10,12.302687708123818,3.680583425939962E-7,1.547865140984666
1,10,12.589254117941675,3.766315772741011E-7,1.5478651436617177
1,10,12.882495516931343,3.8540451300337814E-7,1.5478651465033024
1,10,13.182567385564074,3.943817995254822E-7,1.5478651494167939
1,10,13.48962882591654,4.0356819979862373E-7,1.5478651525320033
1,10,13.803842646028853,4.129685837880276E-7,1.547865155798786
1,10,14.125375446227547,4.225879360652922E-7,1.5478651592215307
1,10,14.454397707459272,4.3243135817338734E-7,1.5478651628367524
1,10,14.791083881682072,4.425040679662793E-7,1.5478651665730983
1,10,15.13561248436208,4.528114070613114E-7,1.5478651704585202
1,10,15.488166189124811,4.6335884217565004E-7,1.547865174547079
1,10,15.848931924611133,4.741519680383848E-7,1.5478651789106965
1,10,16.218100973589298,4.85196505922578E-7,1.5478651834713366
1,10,16.595869074375607,4.964983097189757E-7,1.5478651881355276
1,10,16.982436524617444,5.080633756006611E-7,1.5478651930302008
1,10,17.378008287493753,5.198978380648915E-7,1.547865198223128
1,10,17.78279410038923,5.320079713500756E-7,1.5478652036763045
1,10,18.197008586099834,5.444001955462484E-7,1.5478652093324967
1,10,18.620871366628677,5.570810835439018E-7,1.5478652152508001
1,10,19.054607179632473,5.70057360758505E-7,1.547865221468985
1,10,19.498445997580454,5.833359081762424E-7,1.547865227986028
1,10,19.952623149688797,5.969237648735375E-7,1.547865234729552
1,10,20.417379446695296,6.108281425821797E-7,1.547865241901291
1,10,20.892961308540396,6.250564111112785E-7,1.547865249391789
1,10,21.379620895022324,6.396161154432017E-7,1.5478652571966849
1,10,21.87761623949553,6.54514979343116E-7,1.5478652653998477
1,10,22.3872113856834,6.697609030856414E-7,1.5478652739950751
1,10,22.908676527677734,6.853619708800529E-7,1.5478652829504949
1,10,23.442288153199225,7.013264611720576E-7,1.5478652924161649
1,10,23.98832919019491,7.17662833968567E-7,1.5478653022240942
1,10,24.547089156850312,7.343797596536416E-7,1.547865312558257
1,10,25.11886431509581,7.514861006514755E-7,1.547865323352087
1,10,25.703957827688633,7.689909324554825E-7,1.5478653346897135
1,10,26.302679918953814,7.869035363406454E-7,1.547865346526399
1,10,26.915348039269155,8.052334158609895E-7,1.5478653589534639
1,10,27.542287033381662,8.239902893030888E-7,1.5478653719067201
1,10,28.183829312644534,8.431841100882344E-7,1.5478653855220206
1,10,28.84031503126606,8.628250571643708E-7,1.5478653997874154
1,10,29.512092266663856,8.82923546244099E-7,1.5478654146838384
1,10,30.19951720402016,9.03490239924072E-7,1.5478654302749324
1,10,30.902954325135905,9.245360497164179E-7,1.5478654466338801
1,10,31.622776601683793,9.460721403856363E-7,1.547865463813347
1,10,32.359365692962825,9.681099313181223E-7,1.547865481753562
1,10,33.11311214825911,9.906611132060683E-7,1.5478655004921666
1,10,33.884415613920254,1.0137376539079114E-6,1.5478655201627194
1,10,34.673685045253166,1.0373517928067028E-6,1.5478655407427955
1,10,35.48133892335755,1.0615160601206606E-6,1.547865562327216
1,10,36.30780547701014,1.0862432728372077E-6,1.5478655849052492
1,10,37.15352290971726,1.1115465514299294E-6,1.5478656085520628
1,10,38.018939632056124,1.1374393202622556E-6,1.5478656333009413
1,10,38.90451449942807,1.1639353161771379E-6,1.5478656591873006
1,10,39.810717055349734,1.1910485978359594E-6,1.5478656862634392
1,10,40.73802778041128,1.2187935569292557E-6,1.5478657146627552
1,10,41.68693834703355,1.2471849087351674E-6,1.5478657443371506
1,10,42.657951880159274,1.2762377274549049E-6,1.5478657754684315
1,10,43.65158322401661,1.30596742584323E-6,1.5478658080490588
1,10,44.668359215096324,1.3363897867201114E-6,1.5478658422227776
1,10,45.708818961487516,1.3675209490989795E-6,1.5478658779648264
1,10,46.77351412871981,1.3993774433530462E-6,1.5478659154555565
1,10,47.86300923226383,1.4319761690485941E-6,1.5478659546501992
1,10,48.97788193684461,1.4653344359637436E-6,1.5478659957190901
1,10,50.11872336272722,1.4994699512768419E-6,1.5478660387443859
1,10,51.28613839913648,1.5344008341536985E-6,1.547866083788549
1,10,52.48074602497726,1.5701456233208546E-6,1.5478661308848023
1,10,53.70317963702527,1.6067233119703804E-6,1.5478661803204794
1,10,54.954087385762456,1.6441532921633074E-6,1.5478662318612015
1,10,56.23413251903491,1.6824554720737933E-6,1.5478662860003065
1,10,57.543993733715695,1.721650176507418E-6,1.5478663426834685
1,10,58.8843655355589,1.761758227071607E-6,1.5478664021080752
1,10,60.25595860743578,1.8028009160984482E-6,1.5478664642971718
1,10,61.65950018614822,1.844800036646476E-6,1.5478665293214968
1,10,63.09573444801933,1.8877779211246254E-6,1.547866597551208
1,10,64.56542290346556,1.931757387808822E-6,1.5478666689954048
1,10,66.06934480075961,1.976761795010325E-6,1.5478667437408493
1,10,67.60829753919819,2.0228150534269074E-6,1.5478668219315659
1,10,69.18309709189366,2.069941657764458E-6,1.5478669039486361
1,10,70.79457843841381,2.1181666378506162E-6,1.5478669898164417
1,10,72.44359600749902,2.167515626704871E-6,1.5478670797348104
1,10,74.13102413009177,2.21801484617906E-6,1.5478671738112129
1,10,75.8577575029184,2.2696911671322992E-6,1.5478672724468199
1,10,77.6247116628692,2.322572045785423E-6,1.547867375690678
1,10,79.43282347242817,2.3766856127933496E-6,1.5478674838475845
1,10,81.28305161640995,2.432060643621164E-6,1.547867597107257
1,10,83.17637711026708,2.488726591361495E-6,1.5478677157098335
1,10,85.11380382023764,2.5467136058653947E-6,1.5478678399307615
1,10,87.09635899560806,2.6060525310146374E-6,1.5478679699646694
1,10,89.12509381337455,2.6667749643887227E-6,1.547868106232506
1,10,91.20108393559097,2.7289132037882484E-6,1.5478682488613094
1,10,93.3254300796991,2.792500341751583E-6,1.5478683982520938
1,10,95.49925860214358,2.8575702388275374E-6,1.5478685547357538
1,10,97.72372209558107,2.9241575507241694E-6,1.54786871865945
1,10,100,2.992297718266282E-6,1.5478688901956563
1,10,102.32929922807547,3.0620270888218935E-6,1.5478690699703368
1,10,104.71285480508996,3.1333827833574863E-6,1.5478692581361917
1,10,107.1519305237607,3.2064028588039464E-6,1.5478694552211665
1,10,109.64781961431851,3.281126245373412E-6,1.5478696616355476
1,10,112.2018454301963,3.357592799517921E-6,1.5478698778480329
1,10,114.81536214968828,3.43584329717688E-6,1.547870104223245
1,10,117.48975549395291,3.515919503656809E-6,1.5478703413080261
1,10,120.22644346174131,3.5978641527606444E-6,1.5478705895541456
1,10,123.02687708123811,3.6817210271193397E-6,1.547870849645011
1,10,125.89254117941675,3.7675348998917923E-6,1.5478711220388945
1,10,128.82495516931337,3.855351611414652E-6,1.5478714072689166
1,10,131.82567385564073,3.945218114639349E-6,1.5478717060150753
1,10,134.89628825916532,4.037182456966405E-6,1.5478720188918114
1,10,138.03842646028852,4.131293842511905E-6,1.547872346610479
1,10,141.2537544622754,4.227602621476057E-6,1.5478726898184896
1,10,144.5439770745928,4.3261603821275E-6,1.5478730493579902
1,10,147.91083881682073,4.4270198705017014E-6,1.5478734258069975
1,10,151.35612484362088,4.5302351920019575E-6,1.5478738202084112
1,10,154.88166189124811,4.63586164885043E-6,1.5478742332523585
1,10,158.48931924611142,4.743955946777178E-6,1.5478746659879201
1,10,162.18100973589299,4.854576070514892E-6,1.5478751192114428
1,10,165.95869074375614,4.967781432361253E-6,1.5478755939071136
1,10,169.82436524617444,5.0836328877748305E-6,1.547876091169109
1,10,173.78008287493762,5.202192634648002E-6,1.5478766117140197
1,10,177.82794100389228,5.323524665311695E-6,1.5478771573631633
1,10,181.97008586099844,5.447694224551427E-6,1.5478777289641807
1,10,186.20871366628674,5.574768211246801E-6,1.5478783277092476
1,10,190.54607179632484,5.7048151793597706E-6,1.5478789549675298
1,10,194.98445997580455,5.837905328599409E-6,1.5478796121248275
1,10,199.52623149688807,5.974110518534422E-6,1.5478803004889587
1,10,204.17379446695296,6.11350442832806E-6,1.5478810216722885
1,10,208.92961308540387,6.2561625625657814E-6,1.5478817774290998
1,10,213.79620895022325,6.402162071673096E-6,1.5478825690123739
1,10,218.77616239495518,6.551582225371761E-6,1.5478833984369527
1,10,223.872113856834,6.704504123084788E-6,1.547884267464586
1,10,229.08676527677724,6.8610108566040645E-6,1.5478851779312517
1,10,234.42288153199226,7.021187574565233E-6,1.5478861318107986
